,hotel,star,review,preprocessed_review,date
478,라마다 서울 강남,1,가운 커피포트 슬리퍼 물 기본세팅다안되어있고 욕실곰팡이도 있었습니다,가운 커피포트 슬리퍼 물 기본 세팅 다 안 되어있고 욕실 곰팡이도 있었습니다,2020. 01. 14
479,라마다 서울 강남,1,침대 작고 불편 청결도 떨어짐,침대 작고 불편 청결도 떨어짐,2019. 12. 29
480,라마다 서울 강남,2,"시설이 노후함 3박4일 이용했는데 청소상태 엉망...
가습기 대여했는데 고장난거 줌 ㅠ",시설이 노후함 박일 이용했는데 청소상태 엉망 가습기 대여했는데 고장 난 거 줌 ,2019. 12. 29
481,라마다 서울 강남,1,교통이나 친절함은 좋은데 객실이 너무 지저분합니다. 와인 코르크가 침대에서나오고...욕조엔 머리카락 그대로있고..좀 그러네요,교통이나 친절함은 좋은데 객실이 너무 지저분합니다 와인 코르크가 침대에서 나오고 욕조 엔 머리카락 그대로 있고 좀 그러네요,2019. 12. 28
482,라마다 서울 강남,1,".. 크리스마스이브날 묵었는데 ㅎㅎ.. 그냥 돈더 내고 다른곳갈걸 .. 환불도 안되니 기대안하고 왓는데..뷰는 둘째치고 화장실에 남이쓰던 칫솔 그대로 있더라구요 
너무 실망스럽네용...ㅎㅎ", 크리스마스이브날 묵었는데  그냥 돈 더 내고 다른 곳 걸걸  환불도 안되니 기대 안 하고 왓는데경치는 둘째치고 화장실에 남이 쓰던 칫솔 그대로 있더라고요 너무 실망스럽네요,2019. 12. 25
483,라마다 서울 강남,2,"치약,칫솔,면도기 없고 폼클랜징 없어서 조금 별로...
게다가 들어올때 파티 했는지 0 풍선이 있네요...(사진첨부) 저런 거 있으면 도대체 청소는 했는지 의심이 되요 그래도 깨끗하긴 했어요
샤워가운도 없어서 요청했더니 주시긴 해요",치약 칫솔 면도기 없고 폼클렌징 없어서 조금 별로 게다가 들어올 때 파티했는지  풍선이 있네요 사진 첨부 저런 거 있으면 도대체 청소는 했는지 의심이 돼요 그래도 깨끗하긴 했어요 샤워가운도 없어서 요청했더니 주시긴 해요,2019. 12. 24
484,라마다 서울 강남,2,"가끔 이용하는곳인데 편안하게 잘 쉬었다갑니다~
근데 베게가 좀 높아서 불편했습니다^^",가끔 이용하는 곳인데 편안하게 잘 쉬었다 갑니다 근데 베개가 좀 높아서 불편했습니다,2019. 12. 21
485,라마다 서울 강남,2,"인터폰도 안되어서 핸드폰으로 요청드렸고. 침대도 일반 숙소보다 작았습니다. 숙소 바로 앞이 도로여서 소음음 있었지만, 교통 접근성은 최고였습니다!",인터폰도 안되어서 핸드폰으로 요청드렸고 침대도 일반 숙소보다 작았습니다 숙소 바로 앞이 도로여서 소음 음 있었지만 교통 접근성은 최고였습니다,2019. 12. 19
486,라마다 서울 강남,2,휴 ..앞에 중국인 관광객이 머물럿는지 청결 상태가..,휴 앞에 중국인 관광객이 머물렀는지 청결 상태가,2019. 12. 15
487,라마다 서울 강남,2,투숙객 정보 관련하여 데스크에서는 좀 더 철저히 보완해주시기를 요청합니다.,투숙객 정보 관련하여 데스크에서는 좀 더 철저히 보완해주시기를 요청합니다,2019. 12. 08
488,라마다 서울 강남,1,살다가 호텔 문이 빠지는걸 처음 봤습니다 이건 그냥 넘어가기 힘들거 같에요,살다가 호텔 문이 빠지는 걸 처음 봤습니다 이건 그냥 넘어가기 힘들 거 같에요,2019. 11. 26
489,라마다 서울 강남,2,히터 안나와서 정말 추웠고 물은 최저온도로 했음에도 정말 뜨거웠습니다. 그 이외에 것들은 굿,히터 안 나와서 정말 추웠고 물은 최저 온도로 했음에도 정말 뜨거웠습니다 그 이외에 것들은 굿,2019. 11. 23
490,라마다 서울 강남,2,싼게 비지떡 완전 별루  그냥 모텔이나 가길 추천,싼 게 비지떡 완전 별로  그냥 모텔이나 가길 추천,2019. 11. 19
491,라마다 서울 강남,2,너무 객실관리가 안되네요 오줌냄새에 청결도 안좋고 퀴퀴해서 고생했어요 개인용품제공도 미비하구요 개선이 필요해보여요,너무 객실 관리가 안 되네요 오줌 냄새에 청결도 안 좋고 퀴퀴해서 고생했어요 개인용품 제공도 미비하고요 개선이 필요해 보여요,2019. 11. 19
492,라마다 서울 강남,1,미리 예약을 하고 갔는데 체크인때 뭔가 오류가 있었음.의사소통이 제대로 되지 않아 시간을 허비함. 그까지는 그러려니 이해했는데 위생상태가 엉망 진창이라 토나올뻔했음. 욕실 천장과 모서리 곰팡이들 덕지덕지..욕실에 찌든때가 바로 보일 정도였음. 룸도 그닥 깨뜻하지 않았음. 유리위에 먼지가 뽀얗게 앉아 있는게 보임. 새벽에 중국관광객들이 자기들 방 문두들이고 소리지르고 난리를 피우는 소리가 생생하게 들림. 방음이 잘안되는 거죠..위치가 맘에 들고 지하철역 가까워서 갔더니 내생에 가장 비위생적이고 짜증나는 여관인듯한 호텔이었음. 비추!!,미리 예약을 하고 갔는데 체크인 때 뭔가 오류가 있었음의 사서 통이 제대로 되지 않아 시간을 허비함 그까지는 그러려니 이해했는데 위생상태가 엉망진창이라 구토 나올뻔했음 욕실 천장과 모서리 곰팡이들 덕지덕지 욕실에 찌든 때가 바로 보일 정도였음 룸도 그다지 깨 뜻하지 않았음 유리 위에 먼지가 뽀얗게 앉아 있는 게 보임 새벽에 중국 관광객들이 자기들 방 문 두드리고 소리 지르고 난리를 피우는 소리가 생생하게 들림 방음이 잘 안되는 거죠 위치가 맘에 들고 지하철역 가까워서 갔더니 내 생에 가장 비위생적이고 짜증 나는 여관인듯한 호텔이었음 비추,2019. 11. 17
493,라마다 서울 강남,1,정말 오래됐습니다. 티비 가구 욕조 모든게 다 낡았어요. 샤워기 거치대가 부러져있었고 방 조명(스탠드)도 안켜져 저녁에 티비를 끄면 깜깜했으며 바닥에 얼룩이 많았습니다. 물론 방과 화장실은 청결했지만 바닥때문에 전혀 깨끗해 보이지 않았어요. 가운도 없었고 에어컨을 키지 않았는데도 외풍이 세서 자다가 너무 추웠어요. 그래도 침구는 좋았고 추워서 몇번 깬 것 빼곤 편안하게 잘 잤어요,정말 오래됐습니다 티브이 가구 욕조 모든 게 다 낡았어요 샤워기 거치대가 부러져있었고 방 조명 스탠드도 안 켜져 저녁에 티브이를 끄면 깜깜했으며 바닥에 얼룩이 많았습니다 물론 방과 화장실은 청결했지만 바닥 때문에 전혀 깨끗해 보이지 않았어요 가운도 없었고 에어컨을 키지 않았는데도 외풍이 세서 자다가 너무 추웠어요 그래도 침구는 좋았고 추워서 몇 번 깬 것 빼곤 편안하게 잘 잤어요,2019. 10. 11
494,라마다 서울 강남,2,"8층 복도냄새가 수산시장에서 나는 생선비린내가 엄청 코를 찔렀습니다.
호텔수준이 아니에요...ㅜㅜ
점검 하셔야 합니다.",층 복도 냄새가 수산시장에서 나는 생선 비린내가 엄청 코를 찔렀습니다 호텔 수준이 아니에요 점검하셔야 합니다,2019. 10. 01
495,라마다 서울 강남,2,위치좋고 친절하지만 건물이 너무낡았승,위치 좋고 친절하지만 건물이 너무 낡아 승,2019. 09. 30
496,라마다 서울 강남,1,"문제점
1. 천장에 물이새서 보수한 흔적
2. 벽에 물이 흐른 흔적과 그로인해 붕떠있는 벽지
3. 호텔인가 의심스러운 인테리어의 다 찢어진 전등과 청소되지 않은 이물질이 묻은 벽과 베개커버
4. 괴음을 내고 물이 맺혀흐르면서 작동하는 더러운 에어컨
5. 정신사납게 흔들거리면서 소음을 내는 보조 전등
6. 중간만 담겨있는 건지 누가 쓴건지 모를 바디워시

라마다 대처
1. 문제점을 얘기하며 방교체 요구 (만실상태라서 교체 불가능이라 기사님 불러준다함)
2. 기사님 방문 후 문제점 확인하여 프론트에 큰 보수작업이라 방교체 필요 전달
3. 10~20분 후 프론트에서 전화가 오지 않아 계속 대기하다가 다시 전화걸음
4. 프론트 측에서 문제를 인지를 못하고 있었으며 아까와 똑같은 문제점을 얘기했더니 다시 대기를 요구하길래 빠른 처리 요구
5. 5분뒤 직원이 방문하여 문제 확인 후 더 작은 방으로 교체 해줌.

(동영상은 올리지 못하여 사진만 올립니다)더보기",문제점 천장에 물이 새서 보수한 흔적 벽에 물이 흐른 흔적과 그로 인해 붕 떠있는 벽지 호텔인가 의심스러운 인테리어의 다 찢어진 전등과 청소되지 않은 이물질이 묻은 벽과 베개커버 괴음을 내고 물이 맺혀흐르면서 작동하는 더러운 에어컨 정신 사납게 흔들거리면서 소음을 내는 보조 전등 중간만 담겨있는 건지 누가 쓴 건지 모를 보디워시 라마다 대처 문제점을 얘기하며 방교체 요구 만실 상태라서 교체 불가능이라 기사님 불러준다 함 기사님 방문 후 문제점 확인하여 프런트에 큰 보수작업이라 방교체 필요 전달 분 후 프런트에서 전화가 오지 않아 계속 대기하다가 다시 전화 걸음 프런트 측에서 문제를 인지를 못하고 있었으며 아까와 똑같은 문제점을 얘기했더니 다시 대기를 요구하길래 빠른 처리 요구 분 뒤 직원이 방문하여 문제 확인 후 더 작은방으로 교체해줌 동영상은 올리지 못하여 사진만 올립니다 ,2019. 09. 15
497,라마다 서울 강남,1,이게 라마다러니... 너무 핵실망...,이게 라마다 러니 너무 해 실망,2019. 09. 08
498,라마다 서울 강남,1,일단 직원들이 불친절함. 수건에서는 쉰내가 났고. 어매니티나 서비스 등은 다른 라마다스럽지가 않았음. 다음에 라마다를 찾아간다면 적어도 여기는 빼고 갈듯. 조식도 돈아까움.,일단 직원들이 불친절함 수건에서는 쉰내가 났고 어머니 티나 서비스 등은 다른 라마다스럽지가 않았음 다음에 라마다를 찾아간다면 적어도 여기는 빼고 갈듯 조식도 돈 아까움,2019. 08. 18
499,라마다 서울 강남,1,"요 근래 묵었던 숙소 중에 최악이었습니다. 욕조에 물 막는 부분 고장나 있었고, 샤워기 물을 틀으니 물이 한쪽에서 샛습니다. 프론트에 전화하려고 0번을 누르니 자동 연결도 안되서, 핸드폰으로 프론트에 전화 걸었구요. 와인잔 요청하는데도 돈을 받고, 직접 내려와서 받으라고 했습니다. 와인 오프너도 요청했더니 돈내고 직접 내려와서 받으라고 하더군요. 앞으로 어떻게 될지 눈에 뻔합니다.",요 근래 묵었던 숙소 중에 최악이었습니다 욕조에 물 막는 부분 고장 나 있었고 샤워기 물을 들으니 물이 한쪽에서 샜습니다 프런트에 전화하려고 번을 누르니 자동 연결도 안 돼서 핸드폰으로 프런트에 전화 걸었고요 와인 잔 요청하는데도 돈을 받고 직접 내려와서 받으라고 했습니다 와인 오프너도 요청했더니 돈 내고 직접 내려와서 받으라고 하더군요 앞으로 어떻게 될지 눈에 뻔합니다,2019. 08. 11
500,라마다 서울 강남,2,"친구가 지방에서 놀러와서 잡은 호텔인데 역에서 1분거리라 위치 좋아요. 호텔 자체도 깔끔하구요. 
청소된 방은 깔끔하더라구요. 
문제는 처음에 도착했을 때 배정된 방이 체크아웃 하자마자 그 방을 그대로 주신거같더라구요? 
문열때부터 화장실 앞에 매트 구겨져서 깔려있길래 뭔가했는데 ...;;; 
정리 하나도안되어있고 수건널려있고;;당황 했어요. 
바로 1층 데스크가서 말하니까 
방을 바꿔주시긴했는데 호텔측 실수인데도 별다른 말없이 방만 바꿔주셨어요. 
당황스럽더라구요 
호텔측에서 정리가 된 방인지 아닌지는 제대로 확인하고배정해주셔야 하는거 아닌가요? 
사진은 처음 배정받은 방 올려요더보기",친구가 지방에서 놀러 와서 잡은 호텔인데 역에서 분 거리라 위치 좋아요 호텔 자체도 깔끔하고요 청소된 방은 깔끔하더라고요 문제는 처음에 도착했을 때 배정된 방이 체크아웃 하자마자 그 방을 그대로 주신 거 같더라고요 문 열 때부터 화장실 앞에 매트 구겨져서 깔려있길래 뭔가 했는데  정리 하나도 안 되어있고 수건 널려있고 당황했어요 바로 층 데스크가 서 말하니까 방을 바꿔주시긴 했는데 호텔 측 실수인데도 별다른 말없이 방만 바꿔주셨어요 당황스럽더라고요 호텔 측에서 정리가 된 방인지 아닌지는 제대로 확인하고 배정해주셔야 하는 거 아닌가요 사진은 처음 배정받은 방 올려요 ,2019. 08. 11
501,라마다 서울 강남,1,자주이용하는 호텔입니다. 연박중에 하우스키핑에서 착오로 체크아웃 청소를 해서 많은 개인 물건들을 분실했네요.,자주 이용하는 호텔입니다 연 박 중에 하우스키핑에서 착오로 체크아웃 청소를 해서 많은 개인 물건들을 분실했네요,2019. 08. 09
502,라마다 서울 강남,2,오래된 건물이라 그런지 방음도 안되고 벌레도 있고 배수도 안좋고 변기물 내리는 것 조차 힘든 일...여러가지로 실망스러웠어요,오래된 건물이라 그런지 방음도 안되고 벌레도 있고 배수도 안 좋고 변기 물 내리는 것조차 힘든 일 여러 가지로 실망스러웠어요,2019. 06. 12
503,라마다 서울 강남,2,지하철 앞은 좋은데 너무 오래되었어요,지하철 앞은 좋은데 너무 오래되었어요,2019. 05. 27
504,라마다 서울 강남,2,위치는좋은데 룸컨이 좋지못해서 아쉬웠어요,위치는 좋은데 룸컨이 좋지 못해서 아쉬웠어요,2019. 05. 13
505,라마다 서울 강남,2,"웨딩촬영때문에 샵과 최대한 가까운 호텔 잡은거였는데
하루 숙박하고 바로 몸에 트러블 엄청 생겼어요
촬영이라 그나마 포토샵으로 지워주겠지만
본식에 그랬을거 생각하니 너무 화났어요
이럴거면 왜 호텔을 잡았나 싶었네요..
들어가자마자 너무 탁하고 냄새나서
아예 호텔을 옮길까 하다가 시간도 늦고
흡연방이라 냄새가 그러겠지싶었는데
침대 커버도 사실 깨끗한느낌이 없었어요
리뷰보니 다른분도 방에서 숙박 후 피부과 다니셨단 글이 있던데  아마
오래된곳이라 위생이 안좋은건가 싶네요
여태 라마다 지역별로 다녀봤지만 강남은 다신 안갈거같아요 그래도 그 외엔 다 괜찮아요
피부 약하거나 중요한 일정있는분은 정말 비추입니다더보기",웨딩촬영 때문에 숍과 최대한 가까운 호텔 잡은 거였는데 하루 숙박하고 바로 몸에 트러블 엄청 생겼어요 촬영이라 그나마 포토샵으로 지워주겠지만 본식에 그랬을 거 생각하니 너무 화났어요 이럴 거면 왜 호텔을 잡았나 싶었네요 들어가자마자 너무 탁하고 냄새나서 아예 호텔을 옮길까 하다가 시간도 늦고 흡연 박이라 냄새가 그러겠지 싶었는데 침대 커버도 사실 깨끗한 느낌이 없었어요 리경치 보니 다른 분도 방에서 숙박 후 피부과 다니셨단 글이 있던데  아마 오래된 곳이라 위생이 안 좋은 건가 싶네요 여태 라마다 지역별로 다녀봤지만 강남은 다신 안 갈 거 같아요 그래도 그 외엔 다 괜찮아요 피부 약하거나 중요한 일정 있는 분은 정말 비추입니다 ,2019. 03. 22
506,라마다 서울 강남,1,침대 누우면 매트리스 스프링이 등에 느껴질 정도로 별로임. 후기같은거 안남기는데 남깁니다. 이게 호텔인지?,침대 누우면 매트리스 스프링이 등에 느껴질 정도로 별로임 후기 같은 거 안 남기는데 남깁니다 이게 호텔인지,2019. 03. 06
507,라마다 서울 강남,1,"호텔이 오래됐다고 다 나쁜건아니잔아요?
하지만 정말 울며겨자먹기로 운영하는게아닌가싶은  생각이 들 정도로 다시는 가고싶지않네요
특히 조식뷔페는 그냥 운영하지마시든가 
대책을 세우세요
싸게해달란것도아니지만 그게뭡니까?
먹는사람 아침부터  기분나쁘고 엄청  성의없는 메뉴구성에 어이가없네요
그게 뷔펩니까?
부끄럽지도 않으세요?더보기",호텔이 오래됐다고 다 나쁜 건 아니잖아요 하지만 정말 울며 겨자 먹기로 운영하는 게 아닌가 싶은  생각이 들 정도로 다시는 가고 싶지 않네요 특히 조식 뷔페는 그냥 운영하지 마시든가 대책을 세우세요 싸게 해달란 것도 아니지만 그게 뭡니까 먹는 사람 아침부터  기분 나쁘고 엄청  성의 없는 메뉴 구성에 어이가 없네요 그게 뷔펩니까 부끄럽지도 않으세요 ,2019. 02. 16
508,라마다 서울 강남,2,"외풍이 심해서 너무 추웠습니다.
난방도 잘 안되어 춥게 잤네요..",외풍이 심해서 너무 추웠습니다 난방도 잘 안되어 춥게 잤네요,2019. 02. 03
509,라마다 서울 강남,1,어플보고 예약했는데 방에서 냄새가 너무많이 나서 결국은 금연룸으로 옮겼습니다. 화장이나 내부시설이 너무 오래되어서 이용하는 내내 불편했어요. 차라리 이가격으로 다른곳을 가는것을 추천합니다.,어플 보고 예약했는데 방에서 냄새가 너무 많이 나서 결국은 금연 룸으로 옮겼습니다 화장이나 내부시설이 너무 오래되어서 이용하는 내내 불편했어요 차라리 이 가격으로 다른 곳을 가는 것을 추천합니다,2018. 11. 27
510,라마다 서울 강남,2,불친절..신입사원인지.. 인포데스크 대응 정말 한심함,불친절 신입사원인지 인포데스크 대응 정말 한심함,2018. 11. 21
511,라마다 서울 강남,1,역에서 나오면 바로라서 좋았습니다.하지만 방음이 진짜...너무 안좋았어요.옆방에서 대화하는 소리가 웅얼거리며 들리고 다른 방 벨을 누르는 소리가 객실에 들리고 그리고 슬리퍼...진짜 바꿔주셨으면 합니다.신고 싶지않았어요.그리고 욕조는 때가 껴있고 세면대 물은 잘 안내려가고...심지어 요즘은 모텔에도 있는 샤워가운도 없어서 너무 불편했어요.,역에서 나오면 바로라서 좋았습니다 하지만 방음이 진짜 너무 안 좋았어 요 옆방에서 대화하는 소리가 웅얼거리며 들리고 다른 방 벨을 누르는 소리가 객실에 들리고 그리고 슬리퍼 진짜 바꿔주셨으면 합니다 신고 싶지 않았어요 그리고 욕조는 때가 껴있고 세면대 물은 잘 안 내려가고 심지어 요즘은 모텔에도 있는 샤워가운도 없어서 너무 불편했어요,2018. 11. 10
512,라마다 서울 강남,2,그냥 너무 오래댓지만 호텔이라 침대는 좋네요,그냥 너무 오래 댔지만 호텔이라 침대는 좋네요,2018. 11. 07
513,라마다 서울 강남,1,너무 오래되어서 호텔의 느낌이아닌 그냥 오래된고급여관느낌이라.. 체크인했다가 금방 나가요..,너무 오래되어서 호텔의 느낌이 아닌 그냥 오래된 고급 여관 느낌이라 체크인했다가 금방 나가요,2018. 11. 04
514,라마다 서울 강남,1,매트리스가 약간 불편했어요. 트윈베드 예약했었는데 2개 다 삐걱거린다는 느낌?이 들어서 어차피 룸 교환해도 비슷할듯하여 별다른 교환요청은 하지않았습니다. 매트리스 상태 확인 한번 부탁 드려봅니다~,매트리스가 약간 불편했어요 트윈베드 예약했었는데 개다 삐걱거린다는 느낌이 들어서 어차피 룸 교환해도 비슷할듯하여 별다른 교환 요청은 하지 않았습니다 매트리스 상태 확인 한번 부탁드려봅니다,2018. 10. 30
515,라마다 서울 강남,2,역이랑 가까운점은좋았는데 에어컨이 안나와서 불편했어요ㅜㅜ내려가서 물어보니 중앙통제시설인데 고장으로 전객실이 에어컨이 안된다는 말씀을 하셔서 그냥 문열고잤어요! 그래도 체크아웃할때는 친절하셔서 좋았어요 그냥 다시는 안갈듯한 느낌...,역이랑 가까운 점은 좋았는데 에어컨이 안 나와서 불편했어요 내려가서 물어보니 중앙통제시설인데 고장으로 전 객실의 에어컨이 안된다는 말씀을 하셔서 그냥 문 열고 잤어요 그래도 체크아웃할 때는 친절하셔서 좋았어요 그냥 다시는 안 갈듯한 느낌,2018. 10. 16
516,라마다 서울 강남,1,주차관리직원 친절교육이 필요함,주차관리 직원 친절교육이 필요함,2018. 10. 03
517,라마다 서울 강남,2,"출장으로 연속  머물게 되었는데
위치 좋고.
직원들 매우 친절합니다.
청결만 좀더 신경써 주시길 부탁 드립니다.",출장으로 연속  머물게 되었는데 위치 좋고 직원들 매우 친절합니다 청결만 좀 더 신경 써 주시길 부탁드립니다,2018. 09. 23
518,라마다 서울 강남,2,"직원들은 매우 친절한데 연휴라 바쁜지 청소가 안되어 있어요.
옷장에 그전 투숙객이 먹고 버리고간 맥주.술병이 그대로 있었어요.
가운도 하나만 준비되어 있구요.
노후는 어쩔수 없지만 청소는 신경써 주세요.",직원들은 매우 친절한데 연휴라 바쁜지 청소가 안되어 있어요 옷장에 그전 투숙객이 먹고 버리고 간 맥주 술병이 그대로 있었어요 가운도 하나만 준비되어 있고요 노후는 어쩔 수 없지만 청소는 신경 써 주세요,2018. 09. 23
519,라마다 서울 강남,1,"청소 상태가 안좋아요.
호텔이 오래되서 카펫 얼룩등으",청소 상태가 안 좋아요 호텔이 오래돼서 카펫 얼룩등으,2018. 09. 23
520,라마다 서울 강남,2,"강남 치고는 저렴한 가격에 머물수 있으나, 문앞에 전에 머물던 사람이 두고간 음식물 봉투가 남아있음에 당혹스러웠음.",강남 치고는 저렴한 가격에 머물 수 있으나 문 앞에 전에 머물던 사람이 두고 간 음식물 봉투가 남아있음에 당혹스러웠음,2018. 08. 29
521,라마다 서울 강남,2,"직원분들은 그냥저냥 친절하셨습니다
근데...오래된곳이라고 생각하고 갔는데도 너무......심하게 오래됬더라구요.. 나무트레이는 다 벗겨져있고..침대는 너무흔들거리고 카펫트에 먼지도많고ㅜㅜ... 샤워가운에 피가 묻어있고 담배빵? 이있고.. 티비 리모컨도안되고... 하아... 후회스러웠네요",직원분들은 그냥저냥 친절하셨습니다 근데 오래된 곳이라고 생각하고 갔는데도 너무 심하게 오래됐더라고요 나무 트레이는 다 벗겨져있고 침대는 너무 흔들거리고 카펫에 먼지도 많고 샤워가운에 피가 묻어있고 담배빵 이 있고 티브이 리모컨도 안되고 하아 후회스러웠네요,2018. 08. 07
522,라마다 서울 강남,2,일단 프론트 여자직원의 응대가매우 불쾌했으며 체크인당시 남자직원이 룸키를 잘못내줘서 더블체크인할뻔했네요 전객실흡연이라면서 흡연실은 왜 따로있는걸까요? 담배냄새때문에 완전 별로였음,일단 프런트 여자 직원의 응대가 매우 불쾌했으며 체크인 당시 남자 직원이 룸 카를 잘못 내줘서 더블 체크인할뻔했네요 전 객실 흡연이라면서 흡연실은 왜 따로 있는 걸까요 담배 냄새 때문에 완전 별로였음,2018. 07. 29
523,라마다 서울 강남,1,수압이 층마다 다른듯함. 9층 수압 약함,수압이 층마다 다른듯함 층 수압 약함,2018. 07. 18
524,라마다 서울 강남,2,깨끗하지만.. 연식은 감출 수 없음,깨끗하지만 연식은 감출 수 없음,2018. 07. 14
525,라마다 서울 강남,2,"가격대비 효율없음.
객실 핸드폰충전기 없고.
치약.칫솔 등등 개별구매 해야함...
같은곳으로 다른호텔 특실잡는게 더나을듯", 구성비  효율 없음 객실 핸드폰 충전기 없고 치약 칫솔 등등 개별 구매해야 함 같은 곳으로 다른 호텔 특실 잡는 게 더 나을 듯,2018. 07. 11
526,라마다 서울 강남,1,"피트니스 이용가능하나, 복장 빌리려면 만천원. 일회용품 6천원. 문제는 프론트에서 이 내용을 설명해주지 않고, 실제로 잘 모름.
전체적으로 청결하나, 인테리어 자체가 어둡고 구식.",피트니스 이용 가능하나 복장 빌리려면 만 천 원 일회용품 천원 문제는 프런트에서 이 내용을 설명해주지 않고 실제로 잘 모름 전체적으로 청결하나 인테리어 자체가 어둡고 구식,2018. 07. 11
527,라마다 서울 강남,2,방이 좀 더럽네요. 청소 상태 불량,방이 좀 더럽네요 청소 상태 불량,2018. 07. 06
528,라마다 서울 강남,1,갔던 호텔중에 최악.. 침대위에 머리카락과 생식기 털들 부터 먼지도 많습니다. 샤워기 컨디션도 저는 민박집인지 알았어요. 칫솔 면도기 없구요. 냉장고에도 딸랑 물두개였습니다. 가운도 없습니다. 절대 가지 마세요.,갔던 호텔 중에 최악 침대 위에 머리카락과 생식기 털들부터 먼지도 많습니다 샤워기 컨디션도 저는 민박집인지 알았어요 칫솔 면도기 없고요 냉장고에도 딸랑 물 두 개였습니다 가운도 없습니다 절대 가지 마세요,2018. 04. 17
529,라마다 서울 강남,2,"메트리스가 너무 안좋아요
잠못잤어요",매트리스가 너무 안 좋아요 잠 못 잤어요,2018. 03. 27
530,라마다 서울 강남,2,노후된건물이라서 일까요.. 너무너무 추웠어요 ㅜ ㅜ,노후된 건물이라서 일까요 너무너무 추웠어요  ,2018. 03. 03
531,호텔 리베라 청담,2,오래된 관광호텔느낌.. 청소는 잘되어있는 것 같았습니다.. 베개 커버 바꾼 듯 보였으나 오래되어서 그런지 속에서 쿰쿰한 냄새가 나서 안썼어요.. 창문이 안열려서 그런지 답답했습니다..,오래된 관광호텔 느낌 청소는 잘 되어있는 것 같았습니다 베개 커버 바꾼 듯 보였으나 오래되어서 그런지 속에서 쿰쿰한 냄새가 나서 안 썼어요 창문이 안 열려서 그런지 답답했습니다,2021. 07. 28
532,호텔 리베라 청담,2,"여러호텔이그러하듯 셋톱박스없음 
못찾앗을수있었겠으나 리모컨에 전등스위치없음
여러가지 편의에 노출되어있는 환경이라 불편햇음",여러 호텔이 그러하듯 셋톱박스 없음 못 찾았을 수 있었겠으나 리모컨에 전등스위치 없음 여러 가지 편의에 노출되어있는 환경이라 불편했음,2021. 05. 22
533,호텔 리베라 청담,1,"새벽 4시부터 천장에서 삐삐삐하는 소리가 30분 간격으로 났습니다. 2번 전화로 말했는데 확인해보신다고 하시고 다른 조치는 없었습니다. 세번째인가? 전화하니 아침 7시반쯤 이었고, 방을 바꿔주신다고 하셨는데 너무 늦어서 그냥 곧 나갈준비를 하겠다고 말했고 나가면서 불편사항을 말했습니다.
대응해주신다는 분이 확인해보겠다고만 하고, 사과나 보상 이런거에 대해 아무것도 말해주시지 않아서, '저흰 그냥 이렇게 가면 되는건가요? 무슨 보상도 없이?'라고 했더니 다음에 방문하면 사우나 이용권을 주신다고 하네요. 원래 이렇게 끝내는게 맞나요?",새벽 시부터 천장에서 삐삐 피하는 소리가 분 간격으로 났습니다 번 전화로 말했는데 확인해보신다고 하시고 다른 조치는 없었습니다 세 번째인가 전화하니 아침 시반쯤이었고 방을 바꿔주신다고 하셨는데 너무 늦어서 그냥 곧 나갈 준비를 하겠다고 말했고 나가면서 불편사항을 말했습니다 대응해주신다는 분이 확인해보겠다고만 하고 사과나 보상 이런 거에 대해 아무것도 말해주시지 않아서 저흰 그냥 이렇게 가면 되는 건가요 무슨 보상도 없이라고 했더니 다음에 방문하면 사우나 이용권을 주신다고 하네요 원래 이렇게 끝내는 게 맞나요,2021. 04. 19
534,호텔 리베라 청담,2,매우 오래된 호텔인 것 같아요. 창문 안열리고 방음도 별로 안좋고 의자 밑에 남이 쓰다버린 휴지가 그대로 있었어요. 4성급 호텔치고 만족스럽지는 않았습니다.,매우 오래된 호텔인 것 같아요 창문 안 열리고 방음도 별로 안 좋고 의자 밑에 남이 쓰다 버린 휴지가 그대로 있었어요 성급 호텔치고 만족스럽지는 않았습니다,2021. 03. 07
535,호텔 리베라 청담,2,방음이 안 되고 여러가지가 부족했습니다,방음이 안 되고 여러 가지가 부족했습니다,2021. 02. 17
536,호텔 리베라 청담,2,시설 및 청결도는 좋음 샤워중에 누가 갑자기 손님 하면서 문을 두드리길래 문 못연다고 하니 그냥 예 하고 가서 가서 불쾌했음 부르지도 않았는데 투숙객에게 왜 간섭하는지? 직원 단속 잘 하기 바람. 그리고 체크아웃 후에 치솔치약 썼냐고 전화옴. 가져간 일회용 치약 썼을 뿐인데 비품 확인도 안해보고 왜 전화함? 어이가 없었음. 사소한 걸로 숙박객 기분 망치지 말기 바람,시설 및 청결 도는 좋음 샤워 중에 누가 갑자기 손님하면서 문을 두드리길래 문 못 연다고 하니 그냥 예 하고 가서 가서 불쾌했으면 부르지도 않았는데 투숙객에게 왜 간섭하는지 직원 단속 잘 하기 바람 그리고 체크아웃 후에 칫솔치약 썼냐고 전화 옴 가져간 일회용 치약 썼을 뿐인데 비품 확인도 안 해보고 왜 전화함 어이가 없었으면 사소한 걸로 숙박객 기분 망치지 말기 바람,2021. 02. 12
537,호텔 리베라 청담,1,진짜 더럽네요 가운 입고 벗었더니 파스가 붙어있네요^^가운은 교체하지도 않나봐요 4성이면 관리 제대로 하시길,진짜 더럽네요 가운 입고 벗었더니 파스가 붙어있네요 가운은 교체하지도 않나 봐요 성이면 관리 제대로 하시길,2021. 01. 23
